symbol,period,balance_identity,gross_profit_decomposes,cf_sums_to_net,cf_internal_roll,total_liabilities_identity,net_income_parent_identity,issuance_nonneg
IDN,2018,True,True,True,True,True,True,True
IDP,2018,True,True,True,True,True,True,True
IDP,2019,True,True,True,True,True,True,True
IDP,2020,True,True,True,True,True,True,True
IDP,2021,True,True,True,True,True,True,True
IDP,2023,True,True,True,True,True,True,True
IDP,2024,True,True,True,True,True,True,True
IDP,2025,True,True,True,True,True,True,True
IDV,2009,True,True,True,True,True,True,True
IDV,2010,True,True,True,True,True,True,True
IDV,2011,True,True,True,True,True,True,True
IDV,2018,True,True,True,True,True,True,True
IDV,2022,True,True,True,True,True,True,True
IDV,2023,True,True,True,True,True,True,True
IDV,2024,True,True,True,True,True,True,True
IDV,2025,True,True,True,True,True,True,True
IFC,2010,True,True,True,True,True,True,True
IFC,2011,True,True,True,True,True,True,True
IFC,2012,True,True,True,True,True,True,True
IFC,2013,True,True,True,True,True,True,True
IFC,2014,True,True,True,True,True,True,True
IFC,2015,True,True,True,True,True,True,True
IFC,2016,True,True,True,True,True,True,True
IFC,2017,True,True,True,True,True,True,True
IFC,2018,True,True,True,True,True,True,True
IFC,2019,True,True,True,True,True,True,True
IFC,2020,True,True,True,True,True,True,True
IFS,2009,True,True,True,True,True,True,True
IFS,2010,True,True,True,True,True,True,True
IFS,2011,True,True,True,True,True,True,True
IFS,2012,True,True,True,True,True,True,True
IFS,2013,True,True,True,True,True,True,True
IFS,2014,True,True,True,True,True,True,True
IFS,2015,True,True,True,True,True,True,True
IFS,2016,True,True,True,True,True,True,True
IFS,2017,True,True,True,True,True,True,True
IFS,2018,True,True,True,True,True,True,True
IFS,2019,True,True,True,True,True,True,True
IFS,2020,True,True,True,True,True,True,True
IFS,2021,True,True,True,True,True,True,True
IFS,2022,True,True,True,True,True,True,True
IFS,2023,True,True,True,True,True,True,True
IFS,2024,True,True,True,True,True,True,True
IFS,2025,True,True,True,True,True,True,True
IHK,2011,True,True,True,True,True,True,True
IHK,2012,True,True,True,True,True,True,True
IHK,2013,True,True,True,True,True,True,True
IHK,2014,True,True,True,True,True,True,True
IHK,2015,True,True,True,True,True,True,True
IHK,2016,True,True,True,True,True,True,True
IHK,2017,True,True,True,True,True,True,True
IHK,2018,True,True,True,True,True,True,True
IHK,2020,True,True,True,True,True,True,True
IHK,2021,True,True,True,True,True,True,True
IHK,2022,True,True,True,True,True,True,True
IHK,2023,True,True,True,True,True,True,True
IHK,2024,True,True,True,True,True,True,True
IHK,2025,True,True,True,True,True,True,True
IJC,2009,True,True,True,True,True,True,True
IJC,2010,True,True,True,True,True,True,True
IJC,2011,True,True,True,True,True,True,True
IJC,2012,True,True,True,True,True,True,True
IJC,2013,True,True,True,True,True,True,True
IJC,2014,True,True,True,True,True,True,True
IJC,2015,True,True,True,True,True,True,True
IJC,2016,True,True,True,True,True,True,True
IJC,2017,True,True,True,True,True,True,True
IJC,2018,True,True,True,True,True,True,True
IJC,2019,True,True,True,True,True,True,True
IJC,2020,True,True,True,True,True,True,True
IJC,2021,True,True,True,True,True,True,True
IJC,2022,True,True,True,True,True,True,True
IJC,2023,True,True,True,True,True,True,True
IJC,2024,True,True,True,True,True,True,True
IJC,2025,True,True,True,True,True,True,True
IKH,2016,True,True,True,True,True,True,True
IKH,2017,True,True,True,True,True,True,True
IKH,2018,True,True,True,True,True,True,True
IKH,2019,True,True,True,True,True,True,True
IKH,2020,True,True,True,True,True,True,True
ILA,2018,True,True,True,True,True,True,True
ILA,2019,True,True,True,True,True,True,True
ILA,2020,True,True,True,True,True,True,True
ILA,2021,True,True,True,True,True,True,True
ILA,2022,True,True,True,True,True,True,True
ILA,2023,True,True,True,True,True,True,True
ILA,2024,True,True,True,True,True,True,True
ILB,2016,True,True,True,True,True,True,True
ILB,2017,True,True,True,True,True,True,True
ILB,2018,True,True,True,True,True,True,True
ILB,2019,True,True,True,True,True,True,True
ILB,2020,True,True,True,True,True,True,True
ILB,2021,True,True,True,True,True,True,True
ILB,2022,True,True,True,True,True,True,True
ILB,2023,True,True,True,True,True,True,True
ILB,2024,True,True,True,True,True,True,True
ILB,2025,True,True,True,True,True,True,True
ILC,2010,True,True,True,True,True,True,True
ILC,2011,True,True,True,True,True,True,True
ILC,2013,True,True,True,True,True,True,True
ILC,2014,True,True,True,True,True,True,True
ILC,2016,True,True,True,True,True,True,True
ILC,2017,True,True,True,True,True,True,True
ILC,2018,True,True,True,True,True,True,True
ILC,2019,True,True,True,True,True,True,True
ILC,2020,True,True,True,True,True,True,True
ILC,2021,True,True,True,True,True,True,True
ILC,2022,True,True,True,True,True,True,True
ILC,2023,True,True,True,True,True,True,True
ILC,2024,True,True,True,True,True,True,True
ILC,2025,True,True,True,True,True,True,True
ILS,2015,True,True,True,True,True,True,True
ILS,2016,True,True,True,True,True,True,True
ILS,2017,True,True,True,True,True,True,True
ILS,2018,True,True,True,True,True,True,True
ILS,2019,True,True,True,True,True,True,True
ILS,2020,True,True,True,True,True,True,True
ILS,2021,True,True,True,True,True,True,True
ILS,2022,True,True,True,True,True,True,True
ILS,2023,True,True,True,True,True,True,True
ILS,2024,True,True,True,True,True,True,True
ILS,2025,True,True,True,True,True,True,True
IME,2011,True,True,True,True,True,True,True
IME,2012,True,True,True,True,True,True,True
IME,2013,True,True,True,True,True,True,True
IME,2014,True,True,True,True,True,True,True
IME,2015,True,True,True,True,True,True,True
IME,2016,True,True,True,True,True,True,True
IME,2017,True,True,True,True,True,True,True
IME,2018,True,True,True,True,True,True,True
IME,2019,True,True,True,True,True,True,True
IME,2020,True,True,True,True,True,True,True
IME,2021,True,True,True,True,True,True,True
IME,2022,True,True,True,True,True,True,True
IME,2023,True,True,True,True,True,True,True
IME,2024,True,True,True,True,True,True,True
IME,2025,True,True,True,True,True,True,True
IMP,2009,True,True,True,True,True,True,True
IMP,2010,True,True,True,True,True,True,True
IMP,2011,True,True,True,True,True,True,True
IMP,2012,True,True,True,True,True,True,True
IMP,2013,True,True,True,True,True,True,True
IMP,2014,True,True,True,True,True,True,True
IMP,2015,True,True,True,True,True,True,True
IMP,2016,True,True,True,True,True,True,True
IMP,2017,True,True,True,True,True,True,True
IMP,2018,True,True,True,True,True,True,True
IMP,2019,True,True,True,True,True,True,True
IMP,2020,True,True,True,True,True,True,True
IMP,2021,True,True,True,True,True,True,True
IMP,2022,True,True,True,True,True,True,True
IMP,2023,True,True,True,True,True,True,True
IMP,2024,True,True,True,True,True,True,True
IMP,2025,True,True,True,True,True,True,True
IN4,2010,True,True,True,True,True,True,True
IN4,2011,True,True,True,True,True,True,True
IN4,2012,True,True,True,True,True,True,True
IN4,2013,True,True,True,True,True,True,True
IN4,2014,True,True,True,True,True,True,True
IN4,2015,True,True,True,True,True,True,True
IN4,2016,True,True,True,True,True,True,True
IN4,2017,True,True,True,True,True,True,True
IN4,2018,True,True,True,True,True,True,True
IN4,2019,True,True,True,True,True,True,True
IN4,2020,True,True,True,True,True,True,True
IN4,2021,True,True,True,True,True,True,True
IN4,2022,True,True,True,True,True,True,True
IN4,2023,True,True,True,True,True,True,True
IN4,2024,True,True,True,True,True,True,True
IN4,2025,True,True,True,True,True,True,True
INC,2010,True,True,True,True,True,True,True
INC,2011,True,True,True,True,True,True,True
INC,2012,True,True,True,True,True,True,True
INC,2013,True,True,True,True,True,True,True
INC,2014,True,True,True,True,True,True,True
INC,2015,True,True,True,True,True,True,True
INC,2016,True,True,True,True,True,True,True
INC,2017,True,True,True,True,True,True,True
INC,2018,True,True,True,True,True,True,True
INC,2019,True,True,True,True,True,True,True
INC,2020,True,True,True,True,True,True,True
INC,2021,True,True,True,True,True,True,True
INC,2022,True,True,True,True,True,True,True
INC,2023,True,True,True,True,True,True,True
INC,2024,True,True,True,True,True,True,True
INC,2025,True,True,True,True,True,True,True
ING,2012,True,True,True,True,True,True,True
ING,2021,True,True,True,True,True,True,True
ING,2022,True,True,True,True,True,True,True
ING,2023,True,True,True,True,True,True,True
ING,2024,True,True,True,True,True,True,True
INN,2010,True,True,True,True,True,True,True
INN,2011,True,True,True,True,True,True,True
INN,2013,True,True,True,True,True,True,True
INN,2015,True,True,True,True,True,True,True
INN,2016,True,True,True,True,True,True,True
INN,2017,True,True,True,True,True,True,True
INN,2018,True,True,True,True,True,True,True
INN,2019,True,True,True,True,True,True,True
INN,2020,True,True,True,True,True,True,True
INN,2021,True,True,True,True,True,True,True
INN,2022,True,True,True,True,True,True,True
INN,2023,True,True,True,True,True,True,True
INN,2024,True,True,True,True,True,True,True
INN,2025,True,True,True,True,True,True,True
IPA,2009,True,True,True,True,True,True,True
IPA,2010,True,True,True,True,True,True,True
IPA,2011,True,True,True,True,True,True,True
IPA,2012,True,True,True,True,True,True,True
IPA,2013,True,True,True,True,True,True,True
IPA,2014,True,True,True,True,True,True,True
IPA,2015,True,True,True,True,True,True,True
IPA,2016,True,True,True,True,True,True,True
IPA,2017,True,True,True,True,True,True,True
IPA,2018,True,True,True,True,True,True,True
IPA,2019,True,True,True,True,True,True,True
IPA,2020,True,True,True,True,True,True,True
IPA,2021,True,True,True,True,True,True,True
IPA,2022,True,True,True,True,True,True,True
IPA,2023,True,True,True,True,True,True,True
IPA,2024,True,True,True,True,True,True,True
IPA,2025,True,True,True,True,True,True,True
IPH,2017,True,True,True,True,True,True,True
IPH,2018,True,True,True,True,True,True,True
IPH,2019,True,True,True,True,True,True,True
IPH,2020,True,True,True,True,True,True,True
IRC,2016,True,True,True,True,True,True,True
IRC,2017,True,True,True,True,True,True,True
IRC,2018,True,True,True,True,True,True,True
IRC,2019,True,True,True,True,True,True,True
IRC,2020,True,True,True,True,True,True,True
IRC,2021,True,True,True,True,True,True,True
IRC,2022,True,True,True,True,True,True,True
IRC,2023,True,True,True,True,True,True,True
IRC,2024,True,True,True,True,True,True,True
ISG,2010,True,True,True,True,True,True,True
ISG,2011,True,True,True,True,True,True,True
ISG,2012,True,True,True,True,True,True,True
ISG,2013,True,True,True,True,True,True,True
ISG,2014,True,True,True,True,True,True,True
ISG,2015,True,True,True,True,True,True,True
ISG,2016,True,True,True,True,True,True,True
ISG,2017,True,True,True,True,True,True,True
ISG,2018,True,True,True,True,True,True,True
ISG,2019,True,True,True,True,True,True,True
ISG,2020,True,True,True,True,True,True,True
ISG,2021,True,True,True,True,True,True,True
ISG,2022,True,True,True,True,True,True,True
ISG,2023,True,True,True,True,True,True,True
ISG,2024,True,True,True,True,True,True,True
ISG,2025,True,True,True,True,True,True,True
ISH,2010,True,True,True,True,True,True,True
ISH,2011,True,True,True,True,True,True,True
ISH,2012,True,True,True,True,True,True,True
ISH,2013,True,True,True,True,True,True,True
ISH,2014,True,True,True,True,True,True,True
ISH,2015,True,True,True,True,True,True,True
ISH,2016,True,True,True,True,True,True,True
ISH,2017,True,True,True,True,True,True,True
ISH,2018,True,True,True,True,True,True,True
ISH,2019,True,True,True,True,True,True,True
ISH,2020,True,True,True,True,True,True,True
ISH,2021,True,True,True,True,True,True,True
ISH,2022,True,True,True,True,True,True,True
ISH,2023,True,True,True,True,True,True,True
ISH,2024,True,True,True,True,True,True,True
ISH,2025,True,True,True,True,True,True,True
IST,2013,True,True,True,True,True,True,True
IST,2014,True,True,True,True,True,True,True
IST,2015,True,True,True,True,True,True,True
IST,2016,True,True,True,True,True,True,True
IST,2017,True,True,True,True,True,True,True
IST,2018,True,True,True,True,True,True,True
IST,2019,True,True,True,True,True,True,True
IST,2020,True,True,True,True,True,True,True
IST,2021,True,True,True,True,True,True,True
IST,2022,True,True,True,True,True,True,True
IST,2023,True,True,True,True,True,True,True
IST,2024,True,True,True,True,True,True,True
IST,2025,True,True,True,True,True,True,True
ITA,2009,True,True,True,True,True,True,True
ITA,2010,True,True,True,True,True,True,True
ITA,2011,True,True,True,True,True,True,True
ITA,2012,True,True,True,True,True,True,True
ITA,2013,True,True,True,True,True,True,True
ITA,2014,True,True,True,True,True,True,True
ITA,2015,True,True,True,True,True,True,True
ITA,2016,True,True,True,True,True,True,True
ITA,2017,True,True,True,True,True,True,True
ITA,2018,True,True,True,True,True,True,True
ITA,2019,True,True,True,True,True,True,True
ITA,2020,True,True,True,True,True,True,True
ITA,2021,True,True,True,True,True,True,True
ITA,2022,True,True,True,True,True,True,True
ITA,2023,True,True,True,True,True,True,True
ITA,2024,True,True,True,True,True,True,True
ITA,2025,True,True,True,True,True,True,True
ITC,2009,True,True,True,True,True,True,True
ITC,2010,True,True,True,True,True,True,True
ITC,2011,True,True,True,True,True,True,True
ITC,2012,True,True,True,True,True,True,True
ITC,2013,True,True,True,True,True,True,True
ITC,2014,True,True,True,True,True,True,True
ITC,2015,True,True,True,True,True,True,True
ITC,2016,True,True,True,True,True,True,True
ITC,2017,True,True,True,True,True,True,True
ITC,2018,True,True,True,True,True,True,True
ITC,2019,True,True,True,True,True,True,True
ITC,2020,True,True,True,True,True,True,True
ITC,2021,True,True,True,True,True,True,True
ITC,2022,True,True,True,True,True,True,True
ITC,2023,True,True,True,True,True,True,True
ITC,2024,True,True,True,True,True,True,True
ITC,2025,True,True,True,True,True,True,True
ITD,2009,True,True,True,True,True,True,True
ITD,2010,True,True,True,True,True,True,True
ITD,2011,True,True,True,True,True,True,True
ITD,2012,True,True,True,True,True,True,True
ITD,2017,True,True,True,True,True,True,True
ITD,2018,True,True,True,True,True,True,True
ITD,2019,True,True,True,True,True,True,True
ITD,2020,True,True,True,True,True,True,True
ITD,2021,True,True,True,True,True,True,True
ITD,2024,True,True,True,True,True,True,True
ITD,2025,True,True,True,True,True,True,True
ITQ,2010,True,True,True,True,True,True,True
ITQ,2011,True,True,True,True,True,True,True
ITQ,2012,True,True,True,True,True,True,True
ITQ,2013,True,True,True,True,True,True,True
ITQ,2016,True,True,True,True,True,True,True
ITQ,2017,True,True,True,True,True,True,True
ITQ,2018,True,True,True,True,True,True,True
ITQ,2019,True,True,True,True,True,True,True
ITQ,2020,True,True,True,True,True,True,True
ITQ,2021,True,True,True,True,True,True,True
ITQ,2023,True,True,True,True,True,True,True
ITQ,2024,True,True,True,True,True,True,True
ITQ,2025,True,True,True,True,True,True,True
ITS,2011,True,True,True,True,True,True,True
ITS,2012,True,True,True,True,True,True,True
ITS,2013,True,True,True,True,True,True,True
ITS,2014,True,True,True,True,True,True,True
ITS,2015,True,True,True,True,True,True,True
ITS,2016,True,True,True,True,True,True,True
ITS,2017,True,True,True,True,True,True,True
ITS,2018,True,True,True,True,True,True,True
ITS,2019,True,True,True,True,True,True,True
ITS,2020,True,True,True,True,True,True,True
ITS,2021,True,True,True,True,True,True,True
ITS,2022,True,True,True,True,True,True,True
ITS,2023,True,True,True,True,True,True,True
ITS,2024,True,True,True,True,True,True,True
ITS,2025,True,True,True,True,True,True,True
JOS,2015,True,True,True,True,True,True,True
JOS,2016,True,True,True,True,True,True,True
JOS,2017,True,True,True,True,True,True,True
JOS,2018,True,True,True,True,True,True,True
JOS,2019,True,True,True,True,True,True,True
JOS,2020,True,True,True,True,True,True,True
JOS,2021,True,True,True,True,True,True,True
JOS,2022,True,True,True,True,True,True,True
JOS,2023,True,True,True,True,True,True,True
JOS,2024,True,True,True,True,True,True,True
JOS,2025,True,True,True,True,True,True,True
JSC,2010,True,True,True,True,True,True,True
JSC,2011,True,True,True,True,True,True,True
JSC,2012,True,True,True,True,True,True,True
JSC,2013,True,True,True,True,True,True,True
JSC,2014,True,True,True,True,True,True,True
JVC,2009,True,True,True,True,True,True,True
JVC,2010,True,True,True,True,True,True,True
JVC,2011,True,True,True,True,True,True,True
JVC,2012,True,True,True,True,True,True,True
JVC,2013,True,True,True,True,True,True,True
JVC,2014,True,True,True,True,True,True,True
JVC,2015,True,True,True,True,True,True,True
JVC,2016,True,True,True,True,True,True,True
JVC,2017,True,True,True,True,True,True,True
JVC,2018,True,True,True,True,True,True,True
JVC,2020,True,True,True,True,True,True,True
JVC,2022,True,True,True,True,True,True,True
JVC,2023,True,True,True,True,True,True,True
JVC,2024,True,True,True,True,True,True,True
JVC,2025,True,True,True,True,True,True,True
KAC,2009,True,True,True,True,True,True,True
KAC,2010,True,True,True,True,True,True,True
KAC,2011,True,True,True,True,True,True,True
KAC,2012,True,True,True,True,True,True,True
KAC,2013,True,True,True,True,True,True,True
KAC,2014,True,True,True,True,True,True,True
KAC,2015,True,True,True,True,True,True,True
KAC,2016,True,True,True,True,True,True,True
KAC,2017,True,True,True,True,True,True,True
KAC,2018,True,True,True,True,True,True,True
KAC,2019,True,True,True,True,True,True,True
KBC,2009,True,True,True,True,True,True,True
KBC,2010,True,True,True,True,True,True,True
KBC,2011,True,True,True,True,True,True,True
KBC,2012,True,True,True,True,True,True,True
KBC,2013,True,True,True,True,True,True,True
KBC,2014,True,True,True,True,True,True,True
KBC,2015,True,True,True,True,True,True,True
KBC,2016,True,True,True,True,True,True,True
KBC,2017,True,True,True,True,True,True,True
KBC,2018,True,True,True,True,True,True,True
KBC,2019,True,True,True,True,True,True,True
KBC,2020,True,True,True,True,True,True,True
KBC,2021,True,True,True,True,True,True,True
KBC,2022,True,True,True,True,True,True,True
KBC,2023,True,True,True,True,True,True,True
KBC,2024,True,True,True,True,True,True,True
KBC,2025,True,True,True,True,True,True,True
KBE,2009,True,True,True,True,True,True,True
KBE,2010,True,True,True,True,True,True,True
KBE,2011,True,True,True,True,True,True,True
KBE,2012,True,True,True,True,True,True,True
KBE,2013,True,True,True,True,True,True,True
KBE,2014,True,True,True,True,True,True,True
KBE,2015,True,True,True,True,True,True,True
KBE,2016,True,True,True,True,True,True,True
KBE,2017,True,True,True,True,True,True,True
KBE,2018,True,True,True,True,True,True,True
KBE,2019,True,True,True,True,True,True,True
KBE,2020,True,True,True,True,True,True,True
KBT,2009,True,True,True,True,True,True,True
KBT,2010,True,True,True,True,True,True,True
KBT,2011,True,True,True,True,True,True,True
KBT,2012,True,True,True,True,True,True,True
KBT,2013,True,True,True,True,True,True,True
KCB,2011,True,True,True,True,True,True,True
KCB,2012,True,True,True,True,True,True,True
KCB,2013,True,True,True,True,True,True,True
KCB,2014,True,True,True,True,True,True,True
KCB,2015,True,True,True,True,True,True,True
KCB,2016,True,True,True,True,True,True,True
KCB,2017,True,True,True,True,True,True,True
KCB,2018,True,True,True,True,True,True,True
KCB,2019,True,True,True,True,True,True,True
KCB,2020,True,True,True,True,True,True,True
KCB,2021,True,True,True,True,True,True,True
KCB,2022,True,True,True,True,True,True,True
KCB,2023,True,True,True,True,True,True,True
KCB,2024,True,True,True,True,True,True,True
KCB,2025,True,True,True,True,True,True,True
KCE,2009,True,True,True,True,True,True,True
KCE,2010,True,True,True,True,True,True,True
KCE,2011,True,True,True,True,True,True,True
KCE,2012,True,True,True,True,True,True,True
KCE,2013,True,True,True,True,True,True,True
KCE,2014,True,True,True,True,True,True,True
KCE,2015,True,True,True,True,True,True,True
KCE,2016,True,True,True,True,True,True,True
KCE,2017,True,True,True,True,True,True,True
KCE,2018,True,True,True,True,True,True,True
KCE,2019,True,True,True,True,True,True,True
KCE,2020,True,True,True,True,True,True,True
KCE,2021,True,True,True,True,True,True,True
KCE,2022,True,True,True,True,True,True,True
KCE,2023,True,True,True,True,True,True,True
KCE,2024,True,True,True,True,True,True,True
KDC,2009,True,True,True,True,True,True,True
KDC,2010,True,True,True,True,True,True,True
KDC,2011,True,True,True,True,True,True,True
KDC,2012,True,True,True,True,True,True,True
KDC,2013,True,True,True,True,True,True,True
KDC,2014,True,True,True,True,True,True,True
KDC,2015,True,True,True,True,True,True,True
KDC,2016,True,True,True,True,True,True,True
KDC,2017,True,True,True,True,True,True,True
KDC,2018,True,True,True,True,True,True,True
KDC,2019,True,True,True,True,True,True,True
KDC,2020,True,True,True,True,True,True,True
KDC,2022,True,True,True,True,True,True,True
KDC,2023,True,True,True,True,True,True,True
KDC,2024,True,True,True,True,True,True,True
KDC,2025,True,True,True,True,True,True,True
KDF,2016,True,True,True,True,True,True,True
KDF,2017,True,True,True,True,True,True,True
KDF,2018,True,True,True,True,True,True,True
KDF,2019,True,True,True,True,True,True,True
KDH,2009,True,True,True,True,True,True,True
KDH,2010,True,True,True,True,True,True,True
KDH,2011,True,True,True,True,True,True,True
KDH,2012,True,True,True,True,True,True,True
KDH,2013,True,True,True,True,True,True,True
KDH,2014,True,True,True,True,True,True,True
KDH,2015,True,True,True,True,True,True,True
KDH,2016,True,True,True,True,True,True,True
KDH,2017,True,True,True,True,True,True,True
KDH,2018,True,True,True,True,True,True,True
KDH,2019,True,True,True,True,True,True,True
KDH,2020,True,True,True,True,True,True,True
KDH,2021,True,True,True,True,True,True,True
KDH,2022,True,True,True,True,True,True,True
KDH,2023,True,True,True,True,True,True,True
KDH,2024,True,True,True,True,True,True,True
KDH,2025,True,True,True,True,True,True,True
KDM,2017,True,True,True,True,True,True,True
KDM,2018,True,True,True,True,True,True,True
KDM,2019,True,True,True,True,True,True,True
KDM,2022,True,True,True,True,True,True,True
KDM,2023,True,True,True,True,True,True,True
KGM,2017,True,True,True,True,True,True,True
KGM,2018,True,True,True,True,True,True,True
KGM,2019,True,True,True,True,True,True,True
KGM,2020,True,True,True,True,True,True,True
KGM,2021,True,True,True,True,True,True,True
KGM,2022,True,True,True,True,True,True,True
KGM,2023,True,True,True,True,True,True,True
KGM,2024,True,True,True,True,True,True,True
KGM,2025,True,True,True,True,True,True,True
KGU,2011,True,True,True,True,True,True,True
KGU,2012,True,True,True,True,True,True,True
KGU,2013,True,True,True,True,True,True,True
KGU,2014,True,True,True,True,True,True,True
KGU,2015,True,True,True,True,True,True,True
KGU,2016,True,True,True,True,True,True,True
KGU,2017,True,True,True,True,True,True,True
KGU,2018,True,True,True,True,True,True,True
KHA,2010,True,True,True,True,True,True,True
KHA,2011,True,True,True,True,True,True,True
KHA,2012,True,True,True,True,True,True,True
KHA,2013,True,True,True,True,True,True,True
KHA,2014,True,True,True,True,True,True,True
KHA,2015,True,True,True,True,True,True,True
KHA,2016,True,True,True,True,True,True,True
KHA,2017,True,True,True,True,True,True,True
KHA,2018,True,True,True,True,True,True,True
KHA,2019,True,True,True,True,True,True,True
KHA,2020,True,True,True,True,True,True,True
KHA,2021,True,True,True,True,True,True,True
KHA,2022,True,True,True,True,True,True,True
KHB,2012,True,True,True,True,True,True,True
KHB,2013,True,True,True,True,True,True,True
KHB,2016,True,True,True,True,True,True,True
KHB,2017,True,True,True,True,True,True,True
KHB,2018,True,True,True,True,True,True,True
KHB,2019,True,True,True,True,True,True,True
KHB,2020,True,True,True,True,True,True,True
KHD,2013,True,True,True,True,True,True,True
KHD,2014,True,True,True,True,True,True,True
KHD,2016,True,True,True,True,True,True,True
KHD,2017,True,True,True,True,True,True,True
KHD,2018,True,True,True,True,True,True,True
KHD,2020,True,True,True,True,True,True,True
KHD,2021,True,True,True,True,True,True,True
KHD,2022,True,True,True,True,True,True,True
KHD,2023,True,True,True,True,True,True,True
KHD,2024,True,True,True,True,True,True,True
KHD,2025,True,True,True,True,True,True,True
KHG,2018,True,True,True,True,True,True,True
KHG,2019,True,True,True,True,True,True,True
KHG,2020,True,True,True,True,True,True,True
KHG,2021,True,True,True,True,True,True,True
KHG,2022,True,True,True,True,True,True,True
KHG,2023,True,True,True,True,True,True,True
KHG,2024,True,True,True,True,True,True,True
KHG,2025,True,True,True,True,True,True,True
KHL,2011,True,True,True,True,True,True,True
KHL,2012,True,True,True,True,True,True,True
KHL,2013,True,True,True,True,True,True,True
KHL,2015,True,True,True,True,True,True,True
KHL,2016,True,True,True,True,True,True,True
KHL,2017,True,True,True,True,True,True,True
KHL,2018,True,True,True,True,True,True,True
KHP,2009,True,True,True,True,True,True,True
KHP,2010,True,True,True,True,True,True,True
KHP,2011,True,True,True,True,True,True,True
KHP,2012,True,True,True,True,True,True,True
KHP,2013,True,True,True,True,True,True,True
KHP,2014,True,True,True,True,True,True,True
KHP,2015,True,True,True,True,True,True,True
KHP,2016,True,True,True,True,True,True,True
KHP,2017,True,True,True,True,True,True,True
KHP,2018,True,True,True,True,True,True,True
KHP,2019,True,True,True,True,True,True,True
KHP,2020,True,True,True,True,True,True,True
KHP,2021,True,True,True,True,True,True,True
KHP,2022,True,True,True,True,True,True,True
KHP,2023,True,True,True,True,True,True,True
KHP,2024,True,True,True,True,True,True,True
KHP,2025,True,True,True,True,True,True,True
KHS,2015,True,True,True,True,True,True,True
KHS,2016,True,True,True,True,True,True,True
KHS,2017,True,True,True,True,True,True,True
KHS,2018,True,True,True,True,True,True,True
KHS,2019,True,True,True,True,True,True,True
KHS,2020,True,True,True,True,True,True,True
KHS,2021,True,True,True,True,True,True,True
KHS,2022,True,True,True,True,True,True,True
KHS,2023,True,True,True,True,True,True,True
KHS,2024,True,True,True,True,True,True,True
KHS,2025,True,True,True,True,True,True,True
KHW,2014,True,True,True,True,True,True,True
KHW,2015,True,True,True,True,True,True,True
KHW,2016,True,True,True,True,True,True,True
KHW,2017,True,True,True,True,True,True,True
KHW,2018,True,True,True,True,True,True,True
KHW,2019,True,True,True,True,True,True,True
KHW,2020,True,True,True,True,True,True,True
KHW,2021,True,True,True,True,True,True,True
KHW,2022,True,True,True,True,True,True,True
KHW,2023,True,True,True,True,True,True,True
KHW,2024,True,True,True,True,True,True,True
KHW,2025,True,True,True,True,True,True,True
KIP,2010,True,True,True,True,True,True,True
KIP,2011,True,True,True,True,True,True,True
KIP,2012,True,True,True,True,True,True,True
KIP,2013,True,True,True,True,True,True,True
KIP,2014,True,True,True,True,True,True,True
KIP,2015,True,True,True,True,True,True,True
KIP,2019,True,True,True,True,True,True,True
KIP,2020,True,True,True,True,True,True,True
KIP,2021,True,True,True,True,True,True,True
KIP,2022,True,True,True,True,True,True,True
KIP,2023,True,True,True,True,True,True,True
KIP,2024,True,True,True,True,True,True,True
KIP,2025,True,True,True,True,True,True,True
KKC,2010,True,True,True,True,True,True,True
KKC,2011,True,True,True,True,True,True,True
KKC,2012,True,True,True,True,True,True,True
KKC,2013,True,True,True,True,True,True,True
KKC,2014,True,True,True,True,True,True,True
KKC,2015,True,True,True,True,True,True,True
KKC,2016,True,True,True,True,True,True,True
KKC,2017,True,True,True,True,True,True,True
KKC,2018,True,True,True,True,True,True,True
KKC,2019,True,True,True,True,True,True,True
KKC,2020,True,True,True,True,True,True,True
KKC,2021,True,True,True,True,True,True,True
KKC,2022,True,True,True,True,True,True,True
KKC,2023,True,True,True,True,True,True,True
KKC,2024,True,True,True,True,True,True,True
KKC,2025,True,True,True,True,True,True,True
KLF,2010,True,True,True,True,True,True,True
KLF,2011,True,True,True,True,True,True,True
KLF,2012,True,True,True,True,True,True,True
KLF,2013,True,True,True,True,True,True,True
KLF,2014,True,True,True,True,True,True,True
KLF,2015,True,True,True,True,True,True,True
KLF,2016,True,True,True,True,True,True,True
KLF,2017,True,True,True,True,True,True,True
KLF,2018,True,True,True,True,True,True,True
KLF,2019,True,True,True,True,True,True,True
KLF,2020,True,True,True,True,True,True,True
KLF,2021,True,True,True,True,True,True,True
KLF,2022,True,True,True,True,True,True,True
KLM,2016,True,True,True,True,True,True,True
KLM,2017,True,True,True,True,True,True,True
KLM,2018,True,True,True,True,True,True,True
KLM,2019,True,True,True,True,True,True,True
KLM,2020,True,True,True,True,True,True,True
KLM,2021,True,True,True,True,True,True,True
KLM,2022,True,True,True,True,True,True,True
KLM,2023,True,True,True,True,True,True,True
KMR,2010,True,True,True,True,True,True,True
KMR,2011,True,True,True,True,True,True,True
KMR,2012,True,True,True,True,True,True,True
KMR,2013,True,True,True,True,True,True,True
KMR,2014,True,True,True,True,True,True,True
KMR,2015,True,True,True,True,True,True,True
KMR,2016,True,True,True,True,True,True,True
KMR,2017,True,True,True,True,True,True,True
KMR,2018,True,True,True,True,True,True,True
KMR,2019,True,True,True,True,True,True,True
