,symbol,year,tolerance,bs_balances_passed,bs_balances_delta,is_pretax_profit_passed,is_pretax_profit_delta,cf_indirect_ties_to_cash_passed,cf_indirect_ties_to_cash_delta,cf_direct_ties_to_cash_passed,cf_direct_ties_to_cash_delta,cfo_methods_agree_passed,cfo_methods_agree_delta,cash_change,cfo_indirect,cfo_direct,cfi_indirect,cfi_direct,cff_indirect,cff_direct,fx_effect_indirect,fx_effect_direct
0,TLP,2019,1.0,True,0.0,True,0.0,True,0.0,False,-3423000.0,False,-494577116682.0,-878350203049.0,-2200512500079.0,-1705935383397.0,1102860906650.0,606267449210.0,219301417711.0,221314335469.0,-27331.0,-27331.0
0,TLP,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-101340093039.0,-180134393006.0,699296187125.0,800636280164.0,16677802873.0,-73241524009.0,-896108293070.0,-907529059227.0,-89934.0,-89934.0
0,TLP,2021,1.0,True,0.0,True,0.0,True,0.0,False,-2338047979.0,False,199563316558.0,181466506224.0,61082418387.0,-138480898171.0,650593636603.0,816909887542.0,-530209270670.0,-499300253030.0,-278096.0,-278096.0
0,TLP,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,487713541805.0,1906525766857.0,,147855358415.0,,-1566660825066.0,,-6758401.0,0.0
0,TLP,2023,1.0,True,0.0,True,0.0,True,0.0,False,53416012000.0,False,41074158539.0,287720237816.0,-3198103434999.0,-3239177593538.0,47425912553.0,127966260969.0,3438405911434.0,3452355733557.0,-8151172.0,-8151172.0
0,TLP,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,4979817354.0,-136876012101.0,743951044415.0,738971227061.0,88350141639.0,87460378673.0,-969187655204.0,-963318074884.0,10457049.0,10457049.0
0,TLP,2025,1.0,True,0.0,True,0.0,True,0.0,False,-10000000000.0,False,5143353113.0,484758835116.0,-700184285220.0,-705327638333.0,-5894127308.0,2894477407.0,1190804547698.0,1177159296096.0,32699946.0,32699946.0
0,LGL,2009,1.0,True,0.0,True,0.0,,,,,,,,,-35655840528.0,,21322176264.0,,38912647730.0,0.0,0.0
0,LGL,2010,1.0,True,0.0,True,0.0,True,0.0,,,,,50338025411.0,-82409321759.0,,-87553920661.0,,220301267831.0,,0.0,0.0
0,LGL,2011,1.0,True,0.0,True,0.0,True,0.0,,,,,-53897183581.0,-73079277096.0,,2076063633.0,,17106029882.0,,0.0,0.0
0,LGL,2012,1.0,True,0.0,True,0.0,True,0.0,,,,,-14651523500.0,40621573141.0,,-52738686894.0,,-2534409747.0,,0.0,0.0
0,LGL,2013,1.0,True,0.0,True,0.0,True,0.0,,,,,6959752877.0,25800521942.0,,55950656183.0,,-74791425248.0,,0.0,0.0
0,LGL,2014,1.0,True,0.0,True,0.0,True,0.0,,,,,-9822867217.0,-24728233088.0,,1118609501.0,,13786756370.0,,0.0,0.0
0,LGL,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,-2701002764.0,-34904351777.0,,26502432689.0,,5700916324.0,,0.0,0.0
0,LGL,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,35839108164.0,-558179782573.0,,3986482281.0,,590032408456.0,,0.0,0.0
0,LGL,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,57644308942.0,-8401131596.0,,10742872623.0,,55302567915.0,,0.0,0.0
0,LGL,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,71041334595.0,-43589576306.0,,-41030009415.0,,155660920316.0,,0.0,0.0
0,LGL,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,-151765590324.0,447932309578.0,,-128614657106.0,,-471083242796.0,,0.0,0.0
0,LGL,2020,1.0,True,0.0,True,0.0,True,-1.0,,,,,50323112120.0,156970287835.0,,-34840639477.0,,-71806536239.0,,0.0,0.0
0,LGL,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-46805314902.0,20293172850.0,,4785152233.0,,-71883639985.0,,0.0,0.0
0,LGL,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,2316837217.0,-230595315580.0,,312041116604.0,,-79128963807.0,,0.0,0.0
0,LGL,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-11658291131.0,-69229938575.0,,-2978363177.0,,60550010621.0,,0.0,0.0
0,LGL,2024,1.0,True,0.0,True,0.0,False,1258587594.0,,,,,-4162424847.0,-97286948662.0,,12908450158.0,,81474661251.0,,0.0,0.0
0,LGL,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,4608792628.0,-182032844476.0,,157575087382.0,,29066549722.0,,0.0,0.0
0,IDJ,2009,1.0,True,0.0,True,0.0,,,,,,,,213404713783.0,,-132773088186.0,,-17968800000.0,,0.0,0.0
0,IDJ,2010,1.0,True,0.0,True,0.0,False,50993417.0,,,,,-64555322700.0,-191179338701.0,,-3447990582.0,,130123000000.0,,0.0,0.0
0,IDJ,2011,1.0,True,0.0,True,0.0,True,0.0,,,,,-13673605172.0,-31429011226.0,,45302061281.0,,-27546655227.0,,0.0,0.0
0,IDJ,2012,1.0,True,0.0,True,0.0,True,0.0,,,,,192987374.0,-19152158049.0,,4031643367.0,,15313502056.0,,0.0,0.0
0,IDJ,2013,1.0,True,0.0,True,0.0,True,0.0,False,300000000.0,False,-28531493223.0,-3688543678.0,-3248126086.0,25283367137.0,21705328457.0,-1499635694.0,-22145746049.0,-27172275121.0,0.0,0.0
0,IDJ,2014,1.0,True,0.0,True,0.0,,,,,,,2668749411.0,,,,,,,0.0,0.0
0,IDJ,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,1783052343.0,3171813613.0,,1845174241.0,,-3233935511.0,,0.0,0.0
0,IDJ,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,-2412854640.0,2992178902.0,,-5405033542.0,,0.0,,0.0,0.0
0,IDJ,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,9191263749.0,-9219883337.0,,15615301004.0,,2795846082.0,,0.0,0.0
0,IDJ,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,167637002.0,-22558995887.0,,17634335971.0,,5092296918.0,,0.0,0.0
0,IDJ,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,23086190267.0,54511697284.0,,-68525364017.0,,37099857000.0,,0.0,0.0
0,IDJ,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,45841898292.0,-37619232113.0,,-171728941544.0,,255190071949.0,,0.0,0.0
0,IDJ,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-48672782000.0,-217065645606.0,,-44350919685.0,,212743783291.0,,0.0,0.0
0,IDJ,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,185328594920.0,-112107841596.0,,-317832815432.0,,615269251948.0,,0.0,0.0
0,IDJ,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-130964705127.0,113089716984.0,,-153006251805.0,,-91048170306.0,,0.0,0.0
0,IDJ,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,20112917276.0,-68435323628.0,,32418340904.0,,56129900000.0,,0.0,0.0
0,IDJ,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-94210921578.0,117117273866.0,,-432658995444.0,,221330800000.0,,0.0,0.0
0,HLS,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,HLS,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,HLS,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,HLS,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,HLS,2013,1.0,True,0.0,True,0.0,,,,,,,,,12605515479.0,,-8471840032.0,,-10563004400.0,0.0,0.0
0,HLS,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,500191841.0,,21885465309.0,,-20489088794.0,,-930000000.0,0.0,33815326.0
0,HLS,2015,1.0,True,0.0,True,0.0,,,True,0.0,,,-9116384418.0,,26040131683.0,,-6772260525.0,,-28440643300.0,0.0,56387724.0
0,HLS,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,-1354548010.0,,24305909515.0,,-2393135982.0,,-23370404700.0,0.0,103083157.0
0,HLS,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,-12240035695.0,,9671356297.0,,-18518660886.0,,-3398461000.0,0.0,5729894.0
0,HLS,2018,1.0,True,0.0,True,0.0,,,True,0.0,,,3238142489.0,,-4876154868.0,,24433408201.0,,-16321536000.0,0.0,2425156.0
0,HLS,2019,1.0,True,0.0,True,0.0,,,True,0.0,,,7665015938.0,,21092913373.0,,-4131629179.0,,-9302337300.0,0.0,6069044.0
0,HLS,2020,1.0,True,0.0,True,0.0,,,True,0.0,,,-5099332837.0,,10215488754.0,,-10721518731.0,,-4569569200.0,0.0,-23733660.0
0,HLS,2021,1.0,True,0.0,True,0.0,,,True,0.0,,,-772548425.0,,40134802602.0,,-34256875001.0,,-6515497880.0,0.0,-134978146.0
0,HLS,2022,1.0,True,0.0,True,0.0,,,True,0.0,,,-2031503210.0,,9613615284.0,,12389736658.0,,-24038585420.0,0.0,3730268.0
0,HLS,2023,1.0,True,0.0,True,0.0,,,True,0.0,,,10601389201.0,,24311198894.0,,-6190587031.0,,-7645664000.0,0.0,126441338.0
0,HLS,2024,1.0,True,0.0,True,0.0,,,True,0.0,,,6507526880.0,,37774148735.0,,-20433265657.0,,-11266054070.0,0.0,432697872.0
0,HLS,2025,1.0,True,0.0,True,0.0,,,True,0.0,,,5140413001.0,,46855967889.0,,-25383296086.0,,-16759440130.0,0.0,427181328.0
0,PTB,2009,1.0,True,0.0,True,0.0,,,,,,,,,66308239956.0,,-6626630911.0,,-49905835277.0,0.0,-1929893606.0
0,PTB,2010,1.0,True,0.0,True,0.0,True,0.0,,,,,22820575669.0,-9515769722.0,,-19414996805.0,,51823197740.0,,-71855544.0,0.0
0,PTB,2011,1.0,True,0.0,True,0.0,True,0.0,,,,,-7055322362.0,87072579544.0,,-45213701918.0,,-49015148431.0,,100948443.0,0.0
0,PTB,2012,1.0,True,0.0,True,0.0,True,0.0,,,,,61873729488.0,70278732768.0,,-42600155991.0,,34127025919.0,,68126792.0,0.0
0,PTB,2013,1.0,True,0.0,True,0.0,True,0.0,,,,,1737087340.0,46854215893.0,,-123184796520.0,,78024047354.0,,43620613.0,0.0
0,PTB,2014,1.0,True,0.0,True,0.0,True,0.0,,,,,26926009891.0,102112593390.0,,-118802691815.0,,43624471999.0,,-8363683.0,0.0
0,PTB,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,24604649229.0,301774385672.0,,-205997954156.0,,-71648810701.0,,477028414.0,0.0
0,PTB,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,-118332919789.0,63865492289.0,,-313637812779.0,,131368532535.0,,70868166.0,0.0
0,PTB,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,21653515813.0,216279652473.0,,-499000073386.0,,304212467015.0,,161469711.0,0.0
0,PTB,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,11615940321.0,149788169356.0,,-450526754951.0,,312116295273.0,,238230643.0,0.0
0,PTB,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,59479542578.0,223291423032.0,,-500821706737.0,,336940152805.0,,69673478.0,0.0
0,PTB,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,41264538915.0,829727692742.0,,-497572550184.0,,-290966906106.0,,76302463.0,0.0
0,PTB,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-31916727390.0,159534941276.0,,-363031485421.0,,171679354812.0,,-99538057.0,0.0
0,PTB,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,136208304640.0,735067305392.0,,-209280866122.0,,-388747176964.0,,-830957666.0,0.0
0,PTB,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,156262672573.0,778465741570.0,,-412936620700.0,,-208643173869.0,,-623274428.0,0.0
0,PTB,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,42513245764.0,436335985366.0,,-187210550925.0,,-213123031267.0,,6510842590.0,0.0
0,PTB,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,184437303180.0,445719790030.0,,-477750789674.0,,210459271118.0,,6009031706.0,0.0
0,TTB,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,TTB,2010,1.0,True,0.0,True,0.0,,,,,,,,,-13315411211.0,,607837411.0,,14182112449.0,0.0,0.0
0,TTB,2011,1.0,True,0.0,True,0.0,,,True,0.0,,,-296943257.0,,-18602983390.0,,5403275524.0,,12902764609.0,0.0,0.0
0,TTB,2012,1.0,True,0.0,True,0.0,,,True,0.0,,,-375246295.0,,3901185359.0,,-7584891530.0,,3308459876.0,0.0,0.0
0,TTB,2013,1.0,True,0.0,True,0.0,,,True,0.0,,,962357802.0,,-6366285955.0,,-1081782993.0,,8410426750.0,0.0,0.0
0,TTB,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,-1964195856.0,,7887536055.0,,-5455165235.0,,-4396566676.0,0.0,0.0
0,TTB,2015,1.0,True,0.0,True,0.0,True,0.0,False,-5840861152.0,False,-2774634754.0,47260542229.0,25958315546.0,28732950300.0,-6216462703.0,-528043689.0,27518689386.0,13214774466.0,0.0,0.0
0,TTB,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,-16789703215.0,-253887614858.0,,-74675210979.0,,311773122622.0,,0.0,0.0
0,TTB,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,-23333613679.0,12721217922.0,,-72663396899.0,,36608565298.0,,0.0,0.0
0,TTB,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,182854757889.0,-23845684155.0,,-146736109956.0,,353436552000.0,,0.0,0.0
0,TTB,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,-118637456691.0,43846149852.0,,-162302412987.0,,-181193556.0,,0.0,0.0
0,TTB,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-30745952870.0,54030925491.0,,-67858578361.0,,-16918300000.0,,0.0,0.0
0,TTB,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-36426262397.0,231215588417.0,,53753649186.0,,-321395500000.0,,0.0,0.0
0,TTB,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,1830802874.0,-366314724204.0,,-222810962709.0,,590956489787.0,,0.0,0.0
0,TTB,2023,1.0,True,0.0,True,0.0,False,-14859923.0,,,,,-5802606759.0,49984274565.0,,-16118155993.0,,-39683585254.0,,0.0,0.0
0,TTB,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,2108615055.0,174362108184.0,,-90977540096.0,,-81275953033.0,,0.0,0.0
0,TTB,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DTN,2009,1.0,True,0.0,True,0.0,,,,,,,,,6878947736.0,,-721805387.0,,-1996018100.0,0.0,-176544.0
0,DTN,2010,1.0,True,0.0,True,0.0,,,True,0.0,,,-14116446.0,,2882341367.0,,-870480107.0,,-2009537462.0,0.0,-16440244.0
0,DTN,2011,1.0,True,0.0,True,0.0,,,True,0.0,,,-2404982597.0,,7378594194.0,,-15439310125.0,,5593728101.0,0.0,62005233.0
0,DTN,2012,1.0,True,0.0,True,0.0,,,True,0.0,,,4512988393.0,,10169820385.0,,3777242760.0,,-9372069519.0,0.0,-62005233.0
0,DTN,2013,1.0,True,0.0,True,0.0,,,True,0.0,,,1766824708.0,,4010661196.0,,-6502679163.0,,4262793703.0,0.0,-3951028.0
0,DTN,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,-4901699218.0,,5645210784.0,,-5302039819.0,,-5244870183.0,0.0,0.0
0,DTN,2015,1.0,True,0.0,True,0.0,,,True,0.0,,,8187166650.0,,7042580429.0,,-1392087051.0,,2536673272.0,0.0,0.0
0,DTN,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,-9872080926.0,,-6122401117.0,,-69949935.0,,-3681962467.0,0.0,2232593.0
0,DTN,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,4204187575.0,,10791971007.0,,-6407045359.0,,-188451719.0,0.0,7713646.0
0,DTN,2018,1.0,True,0.0,True,0.0,,,True,0.0,,,-4711001811.0,,-1931335292.0,,-2091697709.0,,-687628001.0,0.0,-340809.0
0,DTN,2019,1.0,True,0.0,True,0.0,,,True,0.0,,,9558899230.0,,9343140786.0,,-197154552.0,,412292710.0,0.0,620286.0
0,DTN,2020,1.0,True,0.0,True,0.0,,,True,0.0,,,2665423886.0,,11519404985.0,,-832580603.0,,-8023065034.0,0.0,1664538.0
0,DTN,2021,1.0,True,0.0,True,0.0,,,True,0.0,,,-5868165221.0,,-3718963663.0,,-208605100.0,,-1940000000.0,0.0,-596458.0
0,DTN,2022,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DTN,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DTN,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DTN,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,LKW,2009,1.0,True,0.0,True,0.0,,,,,,,,-596017237.0,,-3390999456.0,,-1004530800.0,,0.0,0.0
0,LKW,2010,1.0,True,0.0,True,0.0,True,0.0,,,,,-3106569912.0,-371993020.0,,-1734576892.0,,-1000000000.0,,0.0,0.0
0,LKW,2011,1.0,True,0.0,True,0.0,True,0.0,,,,,-190475538.0,7089446085.0,,-5029921623.0,,-2250000000.0,,0.0,0.0
0,LKW,2012,1.0,True,0.0,True,0.0,,,False,-900000000.0,,,2469760186.0,,2893090754.0,,1166669432.0,,-2490000000.0,0.0,0.0
0,LKW,2013,1.0,True,0.0,True,0.0,True,0.0,,,,,-71901860.0,6854362667.0,,-4251254197.0,,-2675010330.0,,0.0,0.0
0,LKW,2014,1.0,True,0.0,True,0.0,True,0.0,,,,,3191019454.0,4469057136.0,,1228240488.0,,-2506278170.0,,0.0,0.0
0,LKW,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,816619447.0,6706920749.0,,-3390301302.0,,-2500000000.0,,0.0,0.0
0,LKW,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,2987670453.0,10012058905.0,,-4024388452.0,,-3000000000.0,,0.0,0.0
0,LKW,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,2764473810.0,7797581473.0,,-2033107663.0,,-3000000000.0,,0.0,0.0
0,LKW,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,703708222.0,7603204646.0,,-3157903924.0,,-3741592500.0,,0.0,0.0
0,LKW,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,-7927740644.0,12961271754.0,,-17180063798.0,,-3708948600.0,,0.0,0.0
0,LKW,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-3078139062.0,15323463124.0,,-14625940786.0,,-3775661400.0,,0.0,0.0
0,LKW,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,594199935.0,15793445799.0,,-11480718414.0,,-3718527450.0,,0.0,0.0
0,LKW,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,2565990712.0,16636039710.0,,-10337250173.0,,-3732798825.0,,0.0,0.0
0,LKW,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-4464926631.0,10211352849.0,,-10956337005.0,,-3719942475.0,,0.0,0.0
0,LKW,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,4087845873.0,13358281578.0,,-4241807455.0,,-5028628250.0,,0.0,0.0
0,LKW,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-1616534181.0,9510464125.0,,3828186394.0,,-14955184700.0,,0.0,0.0
0,LCC,2009,1.0,True,0.0,True,0.0,,,,,,,,,-36875033378.0,,-654981159.0,,31068232206.0,0.0,0.0
0,LCC,2010,1.0,True,0.0,True,0.0,,,True,0.0,,,-877859204.0,,75187266879.0,,-202688005905.0,,126622879822.0,0.0,0.0
0,LCC,2011,1.0,True,0.0,True,0.0,,,True,0.0,,,2912698468.0,,-24940917129.0,,-146899966743.0,,174753582340.0,0.0,0.0
0,LCC,2012,1.0,True,0.0,True,0.0,,,True,0.0,,,-3769816870.0,,-25375858230.0,,-70238139596.0,,91844180956.0,0.0,0.0
0,LCC,2013,1.0,True,0.0,True,0.0,,,True,0.0,,,-1428216845.0,,-12886952599.0,,-9597920204.0,,21056655958.0,0.0,0.0
0,LCC,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,2531518924.0,,-2262608017.0,,-40566504412.0,,45360631353.0,0.0,0.0
0,LCC,2015,1.0,True,0.0,True,0.0,,,True,0.0,,,-2672115188.0,,6393959934.0,,-9572013534.0,,505938412.0,0.0,0.0
0,LCC,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,761184365.0,,6367445089.0,,-383940407.0,,-5222320317.0,0.0,0.0
0,LCC,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,302440905.0,,-28429445691.0,,-3649326909.0,,32381213505.0,0.0,0.0
0,LCC,2018,1.0,True,0.0,True,0.0,,,True,0.0,,,2142534805.0,,52586511615.0,,29028612504.0,,-79472589314.0,0.0,0.0
0,LCC,2019,1.0,,,True,0.0,,,,,,,,,,,,,,0.0,0.0
0,LCC,2020,1.0,True,0.0,True,0.0,,,,,,,,,-17641921376.0,,231476.0,,16634365000.0,0.0,0.0
0,LCC,2021,1.0,True,0.0,True,0.0,,,True,0.0,,,-448362177.0,,-3428909299.0,,46980.0,,2980500142.0,0.0,0.0
0,LCC,2022,1.0,True,0.0,True,0.0,,,True,0.0,,,66457178.0,,45981236447.0,,220731.0,,-45915000000.0,0.0,0.0
0,LCC,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,LCC,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,LCC,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,ACM,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,ACM,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,ACM,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,ACM,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,ACM,2013,1.0,True,0.0,True,0.0,,,,,,,,,19199903099.0,,-37062306509.0,,16584644200.0,0.0,0.0
0,ACM,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,578511375.0,,13136479984.0,,-17507074031.0,,4949105422.0,0.0,0.0
0,ACM,2015,1.0,True,0.0,True,0.0,,,True,0.0,,,-209409081.0,,21834384510.0,,-163414425125.0,,141370631534.0,0.0,0.0
0,ACM,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,5743981586.0,,-20970391187.0,,32198323742.0,,-5483950969.0,0.0,0.0
0,ACM,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,7471491910.0,,7471408431.0,,83479.0,,0.0,0.0,0.0
0,ACM,2018,1.0,True,0.0,True,0.0,,,True,0.0,,,-15935551009.0,,-7935605507.0,,-7999945502.0,,0.0,0.0,0.0
0,ACM,2019,1.0,True,0.0,True,0.0,,,True,0.0,,,2706458894.0,,2706417053.0,,41841.0,,0.0,0.0,0.0
0,ACM,2020,1.0,True,0.0,True,0.0,,,True,0.0,,,-843867458.0,,-843885369.0,,17911.0,,0.0,0.0,0.0
0,ACM,2021,1.0,True,0.0,True,0.0,,,,,,,-1723139069.0,,-1722948299.0,,20430.0,,,0.0,0.0
0,ACM,2022,1.0,True,0.0,True,0.0,,,True,0.0,,,-290824822.0,,-290850665.0,,25843.0,,0.0,0.0,0.0
0,ACM,2023,1.0,True,0.0,True,0.0,,,,,,,764970439.0,,764944227.0,,26212.0,,,0.0,0.0
0,ACM,2024,1.0,True,0.0,True,0.0,,,,,,,-665857131.0,,-183161210.0,,56228.0,,,0.0,0.0
0,ACM,2025,1.0,True,0.0,True,0.0,,,,,,,545850827.0,,342513247.0,,,,,0.0,0.0
0,KHB,2009,1.0,True,0.0,True,0.0,,,,,,,,,-979973118.0,,-387130000.0,,1320000000.0,0.0,0.0
0,KHB,2010,1.0,True,0.0,True,0.0,,,True,0.0,,,53340435833.0,,7696831117.0,,-2508977044.0,,48152581760.0,0.0,0.0
0,KHB,2011,1.0,True,0.0,True,0.0,,,True,0.0,,,-53396712552.0,,-65359561737.0,,-17623612071.0,,29586461256.0,0.0,0.0
0,KHB,2012,1.0,True,0.0,True,0.0,,,True,0.0,,,20066365.0,,13260658310.0,,-15000000000.0,,1759408055.0,0.0,0.0
0,KHB,2013,1.0,True,0.0,True,0.0,,,True,0.0,,,2878729691.0,,3227785120.0,,0.0,,-349055429.0,0.0,0.0
0,KHB,2014,1.0,True,0.0,True,0.0,,,True,0.0,,,-2880097452.0,,2814690190.0,,-205790000000.0,,200095212358.0,0.0,0.0
0,KHB,2015,1.0,True,0.0,True,0.0,,,True,0.0,,,112754228.0,,64666507835.0,,-63903753607.0,,-650000000.0,0.0,0.0
0,KHB,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,-7698173.0,,-31404833459.0,,21676135286.0,,9721000000.0,0.0,0.0
0,KHB,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,-170304124.0,,-170353415.0,,49291.0,,0.0,0.0,0.0
0,KHB,2018,1.0,True,0.0,True,0.0,,,True,0.0,,,64639663.0,,64638000.0,,1663.0,,0.0,0.0,0.0
0,KHB,2019,1.0,True,0.0,True,0.0,,,True,0.0,,,532072654.0,,-195579931.0,,2702032585.0,,-1974380000.0,0.0,0.0
0,KHB,2020,1.0,True,0.0,True,0.0,,,True,0.0,,,-317839704.0,,-427854940.0,,15236.0,,110000000.0,0.0,0.0
0,KHB,2021,1.0,True,0.0,True,0.0,,,,,,,-141954054.0,,-141957659.0,,3605.0,,,0.0,0.0
0,KHB,2022,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,KHB,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,KHB,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,KHB,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SID,2014,1.0,True,0.0,True,0.0,,,,,,,,-211001639485.0,,513568287439.0,,-193556146986.0,,0.0,0.0
0,SID,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,194723647612.0,182530837944.0,,92110772728.0,,-79917963060.0,,0.0,0.0
0,SID,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,251168685538.0,46999295367.0,,210713773871.0,,-6544383700.0,,0.0,0.0
0,SID,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,-480980278925.0,18179626244.0,,-400890694234.0,,-98269210935.0,,0.0,0.0
0,SID,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1412334976.0,-48968302305.0,-5558418353.0,-6970753329.0,52464684757.0,60523616716.0,-95874568709.0,-102521165692.0,0.0,0.0
0,SID,2019,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-1038268042.0,46893916881.0,-30711965283.0,-29673697241.0,145376613564.0,144338345522.0,-67770731400.0,-67770731400.0,0.0,0.0
0,SID,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,232625661.0,46295807376.0,12054192007.0,11821566346.0,34983294969.0,35215920630.0,-741679600.0,-741679600.0,0.0,0.0
0,SID,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-2344566220.0,51341528903.0,-78956494056.0,-76611927836.0,130812319959.0,128467753739.0,-514297000.0,-514297000.0,0.0,0.0
0,SID,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-66725423.0,-215518386570.0,699841197.0,766566620.0,-214096034767.0,-214162760190.0,-2122193000.0,-2122193000.0,0.0,0.0
