score_year,fiscal_year,ticker,fscore,sector,bm,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_eq_offer,f_dmargin,f_dturn
2019,2019,QCG,4,Real Estate,3.62308182535237,1,0,0,0,1,0,1,0,1
2019,2019,QNC,9,Materials,1.3338033430498266,1,1,1,1,1,1,1,1,1
2019,2019,QTP,8,Utilities,0.9542229834530216,1,1,1,1,1,1,1,0,1
2019,2019,RAL,6,Industrials,1.0366727542124223,1,1,0,0,1,0,1,1,1
2019,2019,RDP,6,Unknown,1.712450466307649,1,0,1,0,1,1,0,1,1
2019,2019,REE,3,Utilities,0.9237820309283244,1,1,0,0,0,0,0,1,0
2019,2019,RGC,4,Unknown,2.309610258383347,0,0,0,1,0,0,1,1,1
2019,2019,RIC,3,Consumer Discretionary,2.5432178941781625,0,0,0,1,1,0,1,0,0
2019,2019,ROS,4,Industrials,0.6153011707047181,1,0,0,0,0,1,1,0,1
2019,2019,RTS,6,Industrials,0.7799308119347553,1,1,1,1,0,0,1,0,1
2019,2019,S4A,6,Utilities,0.4356434041514925,1,1,0,1,1,1,1,0,0
2019,2019,S55,3,Industrials,1.8891970355584415,1,1,0,1,0,0,0,0,0
2019,2019,S99,4,Industrials,1.4497699628443688,1,0,0,0,0,1,1,0,1
2019,2019,SAB,7,Consumer Staples,0.128616313958526,1,1,1,0,0,1,1,1,1
2019,2019,SAC,6,Industrials,2.0698562677983356,1,1,0,1,0,1,1,1,0
2019,2019,SAM,5,Industrials,1.2707811370838256,1,1,0,1,1,0,1,0,0
2019,2019,SAS,6,Industrials,0.3602878686314566,1,1,1,0,0,0,1,1,1
2019,2019,SAV,8,Consumer Discretionary,2.204925943996674,1,1,1,1,0,1,1,1,1
2019,2019,SBA,7,Utilities,0.8626140712212497,1,1,1,1,1,0,1,0,1
2019,2019,SBV,4,Consumer Discretionary,1.7895136643725356,1,1,0,0,0,1,1,0,0
2019,2019,SC5,4,Industrials,0.9332814373875729,1,0,0,0,0,1,1,1,0
2019,2019,SCD,6,Consumer Staples,0.8435924606118941,1,1,1,0,0,1,1,1,0
2019,2019,SCI,6,Industrials,1.2991116954141124,1,0,1,0,0,1,1,1,1
2019,2019,SCJ,5,Materials,5.868566393730832,1,1,0,1,0,0,1,1,0
2019,2019,SCR,6,Real Estate,2.2552167131783456,1,0,1,0,1,1,1,1,0
2019,2019,SCS,7,Industrials,0.1661590332574218,1,1,1,1,0,1,0,1,1
2019,2019,SD2,5,Industrials,2.5545449740795116,0,1,0,1,1,0,1,0,1
2019,2019,SD3,5,Utilities,3.0308154355816987,0,1,0,1,1,1,1,0,0
2019,2019,SD4,5,Industrials,4.705460315875098,1,0,0,0,1,1,1,0,1
2019,2019,SD5,6,Industrials,3.526321386541597,1,1,1,0,1,1,1,0,0
2019,2019,SD6,6,Industrials,4.811646003833414,1,1,0,1,0,1,1,0,1
2019,2019,SD9,4,Utilities,3.169504762344405,1,1,0,1,0,0,1,0,0
2019,2019,SDA,3,Industrials,2.205838821709591,0,1,0,1,0,0,1,0,0
2019,2019,SDD,8,Industrials,3.285756221871264,1,1,1,1,0,1,1,1,1
2019,2019,SDK,4,Materials,0.5196918266889632,1,1,0,1,0,0,1,0,0
2019,2019,SDP,5,Industrials,3.049802881774321,0,1,0,1,1,1,1,0,0
2019,2019,SDT,6,Industrials,5.829161814854026,1,1,0,1,1,0,1,1,0
2019,2019,SDV,7,Industrials,1.1446750530461538,1,1,1,1,1,0,1,0,1
2019,2019,SEA,6,Consumer Staples,1.4002303160590204,1,1,1,0,0,1,1,1,0
2019,2019,SEB,7,Utilities,0.3119424435254921,1,1,1,1,1,0,1,1,0
2019,2019,SED,5,Communication Services,1.3887843305220129,1,1,0,0,0,0,1,1,1
2019,2019,SFC,6,Energy,0.7113625218065044,1,1,1,0,0,0,1,1,1
2019,2019,SFG,5,Materials,1.9086060324719931,1,1,0,1,0,1,1,0,0
2019,2019,SFI,5,Industrials,1.3300305455679875,1,1,0,1,0,1,1,0,0
2019,2019,SGD,3,Communication Services,1.1222189843294752,1,1,0,1,0,0,0,0,0
2019,2019,SGN,6,Industrials,0.2973664019755225,1,1,0,1,0,1,1,1,0
2019,2019,SGP,7,Industrials,1.2458894865952452,1,1,1,1,1,1,1,0,0
2019,2019,SGR,4,Real Estate,0.8199515989166747,1,0,0,0,1,0,1,1,0
2019,2019,SGS,7,Industrials,0.8513153477319905,1,1,1,1,0,0,1,1,1
2019,2019,SGT,4,Communication Services,2.077189822293145,1,1,0,1,1,0,0,0,0
2019,2019,SHA,4,Industrials,2.650442046925831,1,1,0,0,1,0,1,0,0
2019,2019,SHC,8,Industrials,2.00448769914403,1,1,1,1,0,1,1,1,1
2019,2019,SHE,7,Industrials,1.036317977108108,1,1,1,1,0,0,1,1,1
2019,2019,SHI,4,Industrials,1.4256008371008542,1,0,0,0,1,0,1,1,0
2019,2019,SHN,8,Consumer Discretionary,1.3046173950924596,1,1,1,1,1,1,1,0,1
2019,2019,SHP,8,Utilities,0.6220822574167673,1,1,1,1,1,0,1,1,1
2019,2019,SID,4,Real Estate,1.8552575978991452,1,0,0,0,0,1,1,1,0
2019,2019,SIG,5,Utilities,2.5649315659846152,1,1,0,1,0,0,1,1,0
2019,2019,SII,4,Utilities,1.0612937468784789,1,0,1,0,1,0,1,0,0
2019,2019,SIP,6,Real Estate,0.2492163025482244,1,1,1,1,1,0,0,1,0
2019,2019,SJ1,8,Consumer Staples,0.6329163866123062,1,1,1,0,1,1,1,1,1
2019,2019,SJD,6,Utilities,0.7718805288310409,1,1,0,1,0,1,1,1,0
2019,2019,SJE,3,Industrials,1.9224406055949412,1,0,1,0,0,0,0,1,0
2019,2019,SJF,6,Materials,4.893275728714901,1,1,0,1,1,1,0,0,1
2019,2019,SJG,5,Industrials,1.947796378544604,1,1,0,1,0,1,1,0,0
2019,2019,SJM,4,Industrials,0.9057802611428571,1,0,1,0,0,1,1,0,0
2019,2019,SJS,4,Real Estate,1.1393225361671484,1,0,0,0,0,0,1,1,1
2019,2019,SKG,5,Industrials,1.1248230562832655,1,1,0,1,0,1,1,0,0
2019,2019,SMB,8,Consumer Staples,0.4013837942411251,1,1,1,1,1,1,1,1,0
2019,2019,SMC,6,Materials,1.917513585487664,1,1,0,1,1,0,1,0,1
2019,2019,SMT,2,Information Technology,0.5363383062990558,0,0,0,0,1,0,1,0,0
2019,2019,SNZ,9,Real Estate,0.7198018585326175,1,1,1,1,1,1,1,1,1
2019,2019,SPI,7,Materials,9.943834300743385,1,1,1,1,0,0,1,1,1
2019,2019,SPM,4,Health Care,4.416979857399095,1,0,0,0,0,1,1,0,1
2019,2019,SRA,3,Health Care,2.279321553162879,1,1,0,0,0,1,0,0,0
2019,2019,SRB,3,Consumer Discretionary,5.023334305228758,0,0,1,1,0,0,1,0,0
2019,2019,SRC,8,Consumer Discretionary,0.746619599135017,1,1,1,1,0,1,1,1,1
2019,2019,SRF,3,Industrials,1.024795284827078,1,0,0,0,0,0,0,1,1
2019,2019,SSC,3,Consumer Staples,0.4112234925895058,1,1,0,0,0,0,1,0,0
2019,2019,SSN,6,Consumer Staples,3.258647194365079,1,0,0,0,1,1,1,1,1
2019,2019,ST8,1,Consumer Discretionary,0.5618437218982082,1,0,0,0,0,0,0,0,0
2019,2019,STC,6,Communication Services,1.6553666711108868,1,1,0,1,0,1,1,0,1
2019,2019,STG,8,Industrials,0.9511875283966604,1,1,0,1,1,1,1,1,1
2019,2019,STK,6,Consumer Discretionary,0.872598334351971,1,1,1,0,1,1,0,1,0
2019,2019,STP,5,Materials,3.2715178592810576,1,1,1,0,0,0,1,1,0
2019,2019,STV,5,Materials,1.7858713282,1,1,0,1,0,0,1,0,1
2019,2019,SVC,5,Consumer Discretionary,1.0754401147250123,1,0,0,0,1,1,1,0,1
2019,2019,SVI,7,Materials,0.5478642993166694,1,1,1,1,0,1,1,1,0
2019,2019,SVN,5,Consumer Staples,5.531359902531328,1,1,0,1,0,1,1,0,0
2019,2019,SVT,6,Materials,1.6929885979787664,1,1,1,0,0,1,1,0,1
2019,2019,SWC,4,Industrials,0.9616224110478442,1,1,0,0,0,0,1,0,1
2019,2019,SZB,8,Real Estate,0.5929935414537346,1,1,1,1,0,1,1,1,1
2019,2019,SZC,7,Real Estate,0.6756694232807909,1,1,1,1,1,0,1,1,0
2019,2019,SZE,7,Industrials,1.162355669788779,1,1,1,1,0,1,1,0,1
2019,2019,SZL,3,Real Estate,0.8994921990655482,1,1,0,0,0,0,1,0,0
2019,2019,TA9,8,Industrials,1.2996168767885214,1,1,1,0,1,1,1,1,1
2019,2019,TAC,5,Consumer Staples,0.7707576157741626,1,1,0,0,0,1,1,1,0
2019,2019,TAR,6,Consumer Staples,0.4842328461096579,1,0,1,0,1,1,1,1,0
2019,2019,TBC,4,Utilities,0.6436299890883932,1,1,0,1,0,0,1,0,0
2019,2019,TC6,5,Energy,2.2276905153241677,1,1,0,1,0,0,1,0,1
2019,2019,TCD,5,Industrials,1.2351911915691722,1,1,0,1,1,0,0,0,1
2019,2019,TCH,6,Real Estate,0.3856950617327085,1,1,1,1,0,0,0,1,1
2019,2019,TCL,6,Industrials,1.219344284760073,1,1,0,1,1,1,1,0,0
2019,2019,TCM,6,Consumer Discretionary,1.274361893401984,1,1,0,1,1,1,1,0,0
2019,2019,TCO,6,Consumer Staples,1.0008720888872429,1,1,1,1,0,0,1,0,1
2019,2019,TCR,8,Materials,4.704166506450763,1,1,1,1,1,1,1,1,0
2019,2019,TCS,7,Energy,1.4803464721351816,1,1,0,1,1,1,1,0,1
2019,2019,TCT,4,Industrials,0.622011389855432,1,1,0,1,0,0,1,0,0
2019,2019,TCW,9,Industrials,0.902359328712354,1,1,1,1,1,1,1,1,1
2019,2019,TDC,8,Real Estate,1.4394393920546968,1,1,1,1,1,0,1,1,1
2019,2019,TDG,5,Utilities,6.74761880030667,1,0,0,0,1,1,1,0,1
2019,2019,TDH,4,Real Estate,1.883082913482696,1,0,0,0,1,0,1,0,1
2019,2019,TDM,5,Utilities,0.640827267988892,1,1,1,0,0,1,0,0,1
2019,2019,TDN,6,Energy,2.437070536892778,1,1,1,1,0,1,1,0,0
2019,2019,TDS,6,Materials,2.0501377414679416,1,1,0,1,0,1,1,1,0
2019,2019,TDT,7,Consumer Discretionary,1.3206903337166216,1,1,1,1,0,1,0,1,1
2019,2019,TEG,4,Industrials,2.0969502677202594,1,1,0,1,0,1,0,0,0
2019,2019,TFC,6,Consumer Staples,2.943488777762459,1,0,1,0,1,0,1,1,1
2019,2019,THB,7,Consumer Staples,1.1615275099834954,1,1,1,1,0,1,1,0,1
2019,2019,THG,8,Materials,0.6742726784047922,1,1,1,1,0,1,1,1,1
2019,2019,THI,4,Industrials,0.8978763314623824,1,0,0,0,0,1,1,0,1
2019,2019,THP,3,Consumer Staples,1.467994150312086,1,0,0,0,0,0,1,0,1
2019,2019,THT,5,Energy,2.0932580468887676,1,1,0,1,0,0,1,1,0
2019,2019,TID,6,Consumer Staples,0.3551495948065693,1,1,0,1,0,1,1,1,0
2019,2019,TIG,5,Real Estate,1.8385050311011812,1,0,1,0,1,0,0,1,1
2019,2019,TIP,5,Real Estate,0.9238362207815488,1,1,0,1,0,0,1,1,0
2019,2019,TKC,4,Real Estate,4.44782996680412,1,0,0,0,0,1,1,1,0
2019,2019,TKU,5,Materials,0.9592807383382794,1,1,0,1,0,1,1,0,0
2019,2019,TLD,5,Materials,2.628926820144443,1,1,0,1,1,0,1,0,0
2019,2019,TLG,4,Industrials,0.5821480809171559,1,1,1,0,0,1,0,0,0
2019,2019,TLH,1,Materials,3.1824905073360426,0,0,0,0,0,0,1,0,0
2019,2019,TLT,6,Materials,0.6367790634541702,1,1,0,0,0,1,1,1,1
2019,2019,TMB,7,Energy,1.3682450881939394,1,1,1,1,0,0,1,1,1
2019,2019,TMC,3,Consumer Discretionary,1.118009053320356,1,0,0,0,0,0,1,0,1
2019,2019,TMG,5,Materials,0.5366793516233521,1,1,0,1,0,0,1,0,1
2019,2019,TMP,5,Utilities,0.5815221681384554,1,1,0,0,1,1,1,0,0
2019,2019,TMS,5,Industrials,1.1513386872611957,1,1,0,0,1,1,0,1,0
2019,2019,TMT,7,Consumer Discretionary,2.0602704449544076,1,1,1,1,0,1,1,0,1
2019,2019,TN1,5,Real Estate,0.3833789861853853,1,1,0,0,1,0,1,1,0
2019,2019,TNA,6,Consumer Discretionary,0.7665178141061122,1,1,1,0,1,1,1,0,0
2019,2019,TNB,7,Materials,1.523444956745543,1,1,1,1,0,1,1,1,0
2019,2019,TNC,4,Materials,1.0021880143241375,1,0,1,0,0,1,1,0,0
2019,2019,TND,8,Energy,2.2046636835795455,1,1,1,1,1,1,1,0,1
2019,2019,TNG,6,Consumer Discretionary,1.097843634643109,1,1,1,1,0,1,0,0,1
2019,2019,TNI,4,Materials,1.058663610655885,1,0,0,0,1,0,1,1,0
2019,2019,TNT,6,Materials,6.63417202627451,1,0,1,0,1,1,1,0,1
2019,2019,TPC,5,Materials,1.5663908199975642,1,1,0,1,0,1,0,0,1
2019,2019,TRA,6,Health Care,0.4105692934261866,1,1,0,1,1,0,1,1,0
2019,2019,TRC,3,Materials,1.555885207566057,1,0,0,0,0,0,1,1,0
2019,2019,TS4,3,Consumer Staples,4.358466336069011,0,0,0,0,0,1,1,1,0
2019,2019,TSC,8,Consumer Discretionary,3.470996614391485,1,1,1,1,1,1,1,1,0
2019,2019,TSJ,5,Consumer Discretionary,0.3540540445634499,1,1,0,0,0,1,1,0,1
2019,2019,TST,3,Industrials,3.0184344103483607,1,0,0,0,1,0,1,0,0
2019,2019,TTB,5,Real Estate,2.686354495771313,1,1,0,1,0,1,1,0,0
2019,2019,TTH,4,Consumer Discretionary,4.333403826497475,1,1,0,0,0,0,1,0,1
2019,2019,TTL,5,Industrials,0.993981199189358,1,0,1,0,0,0,1,1,1
2019,2019,TTN,6,Communication Services,1.5624937141572082,1,1,1,1,0,1,1,0,0
2019,2019,TTT,5,Industrials,1.1618353679301223,1,1,0,1,0,0,1,1,0
2019,2019,TTZ,3,Materials,3.9018394887803143,0,0,0,0,1,0,1,1,0
2019,2019,TV2,5,Industrials,0.4965282477893995,1,0,0,0,1,1,1,0,1
2019,2019,TV3,7,Industrials,0.463051912156222,1,1,1,1,0,1,1,1,0
2019,2019,TV4,5,Industrials,0.8064697952732449,1,1,0,1,0,0,1,1,0
2019,2019,TVD,8,Energy,1.7475575118921387,1,1,1,1,1,1,1,0,1
2019,2019,TVN,5,Materials,1.9681912974020228,1,1,0,1,0,0,1,0,1
2019,2019,TVT,5,Consumer Discretionary,1.0701532390931676,1,1,0,1,1,0,1,0,0
2019,2019,TXM,7,Materials,4.9431868072268905,1,1,1,1,0,1,1,1,0
2019,2019,TYA,5,Industrials,1.1154010011911957,1,0,1,0,0,0,1,1,1
2019,2019,UDC,7,Industrials,2.801681663015206,1,1,0,1,1,1,1,1,0
2019,2019,UDJ,5,Real Estate,1.6643079705989758,1,1,0,1,0,0,1,0,1
2019,2019,UIC,8,Utilities,0.965751909777628,1,1,1,1,0,1,1,1,1
2019,2019,UNI,6,Real Estate,2.8038729052544946,1,1,0,1,0,1,1,1,0
2019,2019,V21,7,Consumer Discretionary,0.3505067559043974,1,1,1,1,1,0,1,0,1
2019,2019,VAF,4,Materials,1.2232128569904162,1,0,0,0,0,1,1,1,0
2019,2019,VAV,5,Utilities,0.4991841060392442,1,1,0,1,0,0,1,0,1
2019,2019,VC2,8,Industrials,1.0422891526968174,1,1,1,1,1,1,1,1,0
2019,2019,VC3,6,Real Estate,0.7464441249013378,1,0,1,0,1,0,1,1,1
2019,2019,VC6,7,Industrials,1.9878225998943664,1,1,1,0,1,1,1,0,1
2019,2019,VC7,2,Consumer Discretionary,1.804583680805904,1,0,0,0,0,1,0,0,0
2019,2019,VC9,3,Industrials,1.2981794462685543,1,0,0,0,0,0,1,1,0
2019,2019,VCA,5,Materials,1.3413359897832566,1,1,0,1,0,0,1,1,0
2019,2019,VCC,4,Industrials,1.3167810228367005,1,0,1,0,1,0,1,0,0
2019,2019,VCF,7,Consumer Staples,0.3071077742860237,1,1,1,0,0,1,1,1,1
2019,2019,VCG,6,Industrials,0.5628500547610267,1,0,1,0,0,1,1,1,1
2019,2019,VCP,5,Utilities,0.2778929937454862,1,1,0,1,1,0,1,0,0
2019,2019,VCR,4,Real Estate,0.3879841762013888,0,0,1,0,1,1,0,0,1
2019,2019,VCS,6,Materials,0.3074791364580064,1,1,1,0,0,1,0,1,1
2019,2019,VCX,7,Materials,2.9007830456275916,1,1,1,1,1,0,1,0,1
2019,2019,VDP,3,Health Care,1.027674715519094,1,0,0,0,0,0,1,0,1
2019,2019,VE9,2,Industrials,3.916322559460847,0,0,0,1,0,0,1,0,0
2019,2019,VEA,4,Industrials,0.445380700451301,1,1,0,0,1,0,1,0,0
2019,2019,VEC,5,Information Technology,0.9106284074285822,0,1,0,1,0,1,1,1,0
2019,2019,VEF,4,Industrials,0.1021169925722325,1,0,1,0,0,0,1,0,1
2019,2019,VFG,5,Materials,0.6817411507311778,1,1,0,1,1,0,1,0,0
2019,2019,VGC,7,Industrials,0.768766880019613,1,1,1,1,1,0,0,1,1
2019,2019,VGG,5,Consumer Discretionary,0.8237996708793729,1,1,0,0,0,1,1,1,0
2019,2019,VGI,7,Communication Services,0.3893963064810817,0,1,1,1,1,1,1,1,0
2019,2019,VGR,7,Industrials,0.9091668184161492,1,1,0,1,1,1,1,0,1
2019,2019,VGS,6,Materials,2.385088211139026,1,0,1,0,0,1,1,1,1
2019,2019,VGT,6,Consumer Discretionary,1.3850098154741572,1,1,1,1,1,1,0,0,0
2019,2019,VGV,5,Industrials,1.0908939498279502,1,0,1,0,1,0,1,0,1
2019,2019,VHE,6,Consumer Staples,2.207773990610048,1,0,1,0,1,1,1,1,0
2019,2019,VHL,7,Materials,0.8888755382503226,1,1,0,1,1,1,1,1,0
2019,2019,VHM,6,Real Estate,0.2010969711231842,1,1,0,1,1,0,1,1,0
2019,2019,VIC,6,Real Estate,0.1964562926664649,1,1,1,1,1,0,0,1,0
2019,2019,VID,3,Materials,3.6161687254521455,1,0,0,0,1,0,1,0,0
2019,2019,VIF,3,Materials,0.6472042486749844,1,0,0,0,0,0,1,1,0
2019,2019,VIM,8,Materials,0.8845263326923077,1,1,1,1,1,1,1,0,1
2019,2019,VIN,4,Industrials,1.528753309469329,1,1,0,0,0,0,1,1,0
2019,2019,VIP,6,Energy,3.3413444711363405,1,1,0,1,1,1,1,0,0
2019,2019,VIS,5,Materials,0.272300414621995,0,1,1,1,0,0,1,1,0
2019,2019,VIT,8,Materials,1.031484370746918,1,1,1,1,0,1,1,1,1
2019,2019,VJC,2,Industrials,0.1945600477627363,1,0,0,0,0,0,1,0,0
2019,2019,VKC,9,Consumer Discretionary,4.458168689840167,1,1,1,1,1,1,1,1,1
2019,2019,VLC,7,Consumer Staples,0.8725088329615674,1,1,0,1,0,1,1,1,1
2019,2019,VLG,5,Industrials,2.3619308607979628,1,1,0,0,1,0,1,1,0
2019,2019,VMC,6,Industrials,1.5739011553632478,1,1,0,1,1,1,1,0,0
2019,2019,VMD,5,Health Care,0.8817906897677783,1,1,0,1,0,0,1,0,1
2019,2019,VMG,4,Utilities,1.5228196943287038,1,0,0,0,0,1,1,1,0
2019,2019,VMS,6,Industrials,1.8245832720308504,1,1,1,0,0,0,1,1,1
2019,2019,VNA,7,Industrials,1.0172902439354838,1,1,1,1,1,0,1,0,1
2019,2019,VNE,6,Industrials,3.2185680954562113,1,1,0,0,0,1,1,1,1
2019,2019,VNG,4,Consumer Discretionary,0.5605736255539859,1,1,0,1,0,0,1,0,0
2019,2019,VNH,6,Consumer Staples,0.9626931086612596,1,1,1,0,0,1,1,1,0
2019,2019,VNM,5,Consumer Staples,0.1355744578966972,1,1,0,1,1,0,0,1,0
2019,2019,VNP,4,Materials,1.7787905226821834,0,0,0,0,1,1,1,1,0
2019,2019,VNS,8,Industrials,2.319201122153942,1,1,1,1,1,1,1,1,0
2019,2019,VNT,4,Industrials,0.4609867446599058,1,1,0,0,0,0,1,0,1
2019,2019,VNX,6,Communication Services,0.5587494618411013,1,1,0,1,0,1,1,0,1
2019,2019,VOC,6,Consumer Staples,1.624294828438981,1,1,0,0,1,1,1,1,0
2019,2019,VOS,6,Industrials,3.063158198051948,1,1,1,1,1,0,1,0,0
2019,2019,VPG,4,Materials,0.5707325643414523,1,0,0,0,0,1,1,1,0
2019,2019,VPI,4,Real Estate,0.3642859029924911,1,0,0,0,0,1,1,0,1
2019,2019,VPS,6,Materials,1.3163444673817437,1,1,0,1,0,1,1,1,0
2019,2019,VRC,4,Real Estate,1.1615173202113434,1,0,0,0,0,1,1,1,0
2019,2019,VRE,7,Real Estate,0.348434456160466,1,1,1,1,0,0,1,1,1
2019,2019,VRG,8,Real Estate,1.26169386868998,1,1,1,1,0,1,1,1,1
2019,2019,VSC,6,Industrials,1.1524940453910482,1,1,0,1,1,1,0,0,1
2019,2019,VSH,5,Utilities,0.6940616695058527,1,1,0,1,1,0,1,0,0
2019,2019,VSI,5,Industrials,0.651766910452719,1,1,0,0,0,1,1,1,0
2019,2019,VSM,6,Industrials,1.6086346331803278,1,1,1,1,0,0,1,0,1
2019,2019,VSN,6,Consumer Staples,0.4260215153931228,1,1,1,0,0,0,1,1,1
2019,2019,VTA,5,Materials,1.7241329532366072,1,1,0,0,1,0,1,1,0
2019,2019,VTB,7,Consumer Discretionary,1.072966581453601,1,1,1,0,0,1,1,1,1
2019,2019,VTD,5,Consumer Discretionary,0.3531080766327684,1,0,1,0,0,1,0,1,1
2019,2019,VTK,4,Communication Services,0.9551203059760672,1,1,0,0,0,0,1,0,1
2019,2019,VTO,6,Energy,1.9863926425005205,1,1,1,1,0,0,1,0,1
2019,2019,VTP,2,Industrials,0.1399623294686943,1,0,0,0,0,1,0,0,0
2019,2019,WCS,3,Industrials,0.6694867054496644,1,1,0,0,0,0,1,0,0
2019,2019,WSB,8,Consumer Staples,0.9053299949153732,1,1,1,1,0,1,1,1,1
2019,2019,WTC,5,Industrials,2.636194116075,1,0,1,0,0,1,1,0,1
2019,2019,XMC,4,Industrials,1.4360215022858245,1,0,1,0,1,1,0,0,0
2019,2019,XPH,6,Consumer Staples,2.7115723458672725,0,1,1,1,0,0,1,1,1
2019,2019,YBM,6,Materials,2.8984397447328925,1,1,0,1,1,1,1,0,0
2019,2019,YEG,1,Communication Services,0.9141073415186728,0,0,0,0,0,0,1,0,0
2020,2020,A32,6,Consumer Discretionary,1.032492977834612,1,1,0,0,1,1,1,0,1
2020,2020,AAA,4,Materials,1.1265894772830929,1,1,0,1,1,0,0,0,0
2020,2020,AAM,1,Consumer Staples,1.6582281914038868,0,0,0,0,0,0,1,0,0
2020,2020,ABC,3,Communication Services,0.8244843771968545,0,0,0,1,0,0,1,0,1
2020,2020,ABR,5,Communication Services,0.47288084404,1,1,0,0,0,1,1,1,0
2020,2020,ABT,3,Consumer Staples,1.1197529764781842,1,1,0,0,0,0,1,0,0
2020,2020,ACC,4,Materials,1.0651583023153153,1,0,1,0,0,1,0,1,0
2020,2020,ACE,7,Materials,0.7918542136805843,1,1,1,1,0,1,1,1,0
2020,2020,ACL,2,Consumer Staples,0.9450624328218136,1,0,0,0,0,0,1,0,0
2020,2020,ACV,5,Industrials,0.2127748424270583,1,1,0,1,0,1,1,0,0
2020,2020,ADG,2,Communication Services,0.1883081609272847,1,1,0,0,0,0,0,0,0
2020,2020,ADP,7,Materials,0.6990083213512784,1,1,1,0,0,1,1,1,1
2020,2020,ADS,6,Consumer Discretionary,1.3474292449445855,1,0,1,0,1,1,1,1,0
2020,2020,AFX,7,Consumer Staples,0.9297157596995074,1,1,1,1,0,1,1,0,1
2020,2020,AG1,4,Consumer Discretionary,0.8539628612825781,0,1,0,1,0,0,1,1,0
2020,2020,AGG,4,Real Estate,0.7220283920780265,1,1,0,0,0,1,0,0,1
2020,2020,AGM,5,Consumer Staples,1.8916014011980176,1,1,0,1,0,1,1,0,0
2020,2020,AGX,2,Consumer Staples,1.283658394100529,1,0,0,0,0,0,1,0,0
2020,2020,ALT,4,Materials,3.548332276073766,1,1,0,1,0,0,1,0,0
2020,2020,AMC,6,Materials,0.8913146561937839,1,1,0,1,0,1,1,0,1
2020,2020,AMD,5,Materials,3.925252854148338,1,0,0,0,1,1,1,1,0
2020,2020,AME,4,Industrials,1.7977271302083333,1,0,0,0,1,0,1,1,0
2020,2020,AMS,5,Industrials,1.3387235005041775,1,1,1,0,1,0,1,0,0
2020,2020,AMV,7,Health Care,0.9517136733719266,1,1,0,1,1,1,1,1,0
2020,2020,ANT,8,Consumer Staples,1.1305522188945578,1,1,1,1,1,1,1,1,0
2020,2020,ANV,2,Consumer Staples,0.7373198660629817,1,0,0,0,0,0,1,0,0
2020,2020,APC,5,Industrials,1.3232438226439327,1,1,0,0,1,1,1,0,0
2020,2020,APF,7,Consumer Staples,1.07960578646738,1,1,1,1,0,1,1,1,0
2020,2020,APH,4,Materials,0.2144595355920752,1,1,0,1,1,0,0,0,0
2020,2020,API,5,Real Estate,1.07617395883979,1,0,1,0,1,0,1,1,0
2020,2020,APL,7,Consumer Discretionary,1.2535636243939394,1,1,1,1,0,1,1,1,0
2020,2020,ASG,4,Industrials,0.4096148286021482,1,1,0,1,0,1,0,0,0
2020,2020,ASM,5,Consumer Staples,1.0264636382565582,1,1,0,0,0,1,1,1,0
2020,2020,ASP,6,Utilities,2.079667933095116,1,1,0,1,1,0,1,0,1
2020,2020,AST,2,Industrials,0.1898314311010453,0,0,0,0,0,1,1,0,0
2020,2020,AVC,7,Utilities,0.6661822291951468,1,1,1,0,0,1,1,1,1
2020,2020,BAX,6,Real Estate,0.4261979252179878,1,1,1,0,0,1,1,0,1
2020,2020,BBC,3,Unknown,1.0136219072036858,1,0,0,0,0,1,1,0,0
2020,2020,BBS,9,Materials,1.5579676431286549,1,1,1,1,1,1,1,1,1
2020,2020,BBT,6,Health Care,0.6548984493655493,1,1,1,0,0,1,0,1,1
2020,2020,BCC,7,Materials,1.8025942792405203,1,1,1,1,0,1,1,0,1
2020,2020,BCE,5,Industrials,0.8828853939703704,1,0,1,0,0,0,1,1,1
2020,2020,BCF,6,Consumer Staples,0.3102272639700821,1,1,1,0,0,1,1,1,0
2020,2020,BCG,6,Industrials,0.8744870505240311,1,0,1,0,1,1,1,1,0
2020,2020,BCM,6,Real Estate,0.3752064634993903,1,1,0,1,0,1,1,1,0
2020,2020,BCP,3,Health Care,0.8506930903703703,0,0,0,1,0,0,1,0,1
2020,2020,BDG,5,Consumer Discretionary,0.5621311211707317,1,1,0,1,0,0,1,1,0
2020,2020,BDT,4,Materials,0.582550860531091,1,1,0,0,0,0,1,1,0
2020,2020,BFC,8,Materials,0.9779490832203406,1,1,1,1,1,1,1,1,0
2020,2020,BHA,9,Utilities,1.0279544290242424,1,1,1,1,1,1,1,1,1
2020,2020,BHN,7,Consumer Staples,0.2847525854212582,1,1,1,0,1,1,1,1,0
2020,2020,BHP,7,Consumer Staples,2.231184075783639,1,1,0,1,1,1,1,0,1
2020,2020,BII,8,Unknown,2.6677129164162428,1,1,1,1,1,1,1,0,1
2020,2020,BIO,4,Health Care,1.1438249750090013,1,1,0,1,0,0,1,0,0
2020,2020,BKC,1,Materials,2.29328195698242,0,0,0,0,0,0,1,0,0
2020,2020,BKG,7,Materials,0.8764607201089015,1,1,1,1,1,0,1,1,0
2020,2020,BMC,5,Materials,1.149123876267304,1,0,1,0,0,0,1,1,1
2020,2020,BMP,7,Materials,0.4822962610525932,1,1,1,1,0,0,1,1,1
2020,2020,BNA,6,Consumer Staples,0.5432178508382353,1,1,1,0,1,0,1,0,1
