cagr,mean_ann,vol_ann,sharpe,mdd,turnover
0.16358039535881508,0.18215544351404597,0.2333473719882754,0.7806192200150358,-0.08577730636541248,0.9641025641025641
0.18965527382914882,0.2092050771923521,0.23658236505265262,0.8842800990081929,-0.06401871284225913,0.958974358974359
0.1770913764402069,0.1986965833032021,0.2602028671763424,0.7636218057833437,-0.07617654692975517,0.9615384615384616
0.18466812600279536,0.19889569577784738,0.20016735657437423,0.993647012088835,-0.06378195350619886,0.9512820512820513
0.1969485509727118,0.21456683929619316,0.21916405423600707,0.9790238643109632,-0.07713077142076974,0.9692307692307692
0.1663631125346683,0.1816237603711292,0.20356528189068923,0.8922138327529632,-0.07686735777771347,0.9666666666666667
0.15570752590173087,0.172443622689529,0.2234275551838448,0.7718100059217662,-0.0013595932615401152,0.9641025641025641
0.12280838638503022,0.13706849912069674,0.19351526547158404,0.7083084571476559,-0.08110427791873975,0.9641025641025641
0.14838244164007852,0.16500410295445342,0.21219762251340443,0.7775963792621201,-0.09126643772999965,0.9461538461538462
0.1420526801052877,0.15856411996544856,0.21496258039980604,0.7376359163094213,-0.06688491019261833,0.9435897435897437
0.09899880077174883,0.11096562962815427,0.18220920052063727,0.6090012431374789,-0.035333217781934434,0.9512820512820513
0.13364618962216612,0.1550321468828699,0.26019265036689915,0.5958359956142427,-0.05499691539637852,0.958974358974359
0.1255287605862605,0.14538792655677973,0.24372277792475058,0.596529909082475,-0.1340832925704264,0.958974358974359
0.15339353226283947,0.16969960755528893,0.21505547059415725,0.7890969110734141,-0.09159356138329233,0.9512820512820513
0.11001135369753112,0.12664808317468848,0.2176625891945502,0.5818550796595021,-0.13569198583056585,0.9717948717948719
0.1428171531039213,0.16949661607596322,0.27972558313295404,0.6059389140513516,-0.11982956396797406,0.9615384615384617
0.19035098691935182,0.21712635705525063,0.28123531246219796,0.7720451431021327,-0.13866634071494188,0.9641025641025641
0.14218719016745696,0.15570863720542014,0.18785077410708817,0.8288953715817814,-0.12977945309127215,0.9538461538461539
0.13841581661649904,0.15962687766235176,0.2523826668118712,0.6324795584371068,-0.12783407155732496,0.9692307692307693
0.12918172342903333,0.14940292530213983,0.242912197672577,0.6150490865984468,-0.07653801058779497,0.9641025641025641
0.15396692038518212,0.17324604398917365,0.23615685611892376,0.7336058196080087,-0.06370692641880438,0.9512820512820513
0.1734960350212582,0.194101639641201,0.235765841287341,0.8232814328884841,-0.09134427418590463,0.9461538461538462
0.17209248222301654,0.18778858148134606,0.21052314852456255,0.892009181875959,-0.04468721627424044,0.9410256410256411
0.12270224877307423,0.1423362883710044,0.23614110744565472,0.6027594683139255,-0.10969740335608247,0.9461538461538462
0.15293239178077722,0.16952918880803208,0.216920196837332,0.7815279133973941,-0.11402803488313473,0.9461538461538462
0.14262499878507828,0.17342820002189177,0.3235390302425307,0.5360348638366347,-0.1043013751022871,0.9666666666666667
0.14522451103344536,0.16114507850824197,0.2058350758243226,0.782884442133551,-0.14777243144283558,0.9641025641025641
0.1258419563723734,0.14928021421327156,0.2705720285987244,0.5517207931151806,-0.07237599271710238,0.9512820512820513
0.1957625954135951,0.2198063849353102,0.25674939187346574,0.856112582512514,-0.11422681666857226,0.9717948717948718
0.1480108946487657,0.1691307890143757,0.24910757092169747,0.6789468035378939,-0.12941239236676816,0.9512820512820513
0.18068235496154084,0.2099353064130646,0.3129134100578005,0.6709054315514504,-0.12325042905615458,0.9717948717948719
0.15536039711318894,0.17093806779055584,0.20196621210111906,0.8463696279304963,-0.118654620996824,0.9538461538461539
0.12700583177798763,0.14640444755662224,0.23664459674768598,0.6186680345493831,-0.1517902528826106,0.9692307692307692
0.17851247904823775,0.2128904573372051,0.34554708300107734,0.6160968151959233,-0.10856408977675236,0.958974358974359
0.11507705626603881,0.12944257679636828,0.19843669744292636,0.6523116866203545,-0.16410473337355225,0.9564102564102566
0.14682279756652816,0.16520380505431337,0.22256668217633363,0.7422665577744777,-0.11175087321280353,0.9641025641025641
0.17157454608312728,0.18747456934408308,0.20380483794317045,0.9198730080998325,-0.09477709309340765,0.9461538461538462
0.18199052372643432,0.20347292964617344,0.25752512871775385,0.790109029978114,-0.08786026211391451,0.9615384615384616
